ds,trend,yhat_lower,yhat_upper,trend_lower,trend_upper,Ascension Day,Ascension Day_lower,Ascension Day_upper,Christmas Day,Christmas Day_lower,Christmas Day_upper,Easter Monday,Easter Monday_lower,Easter Monday_upper,German Unity Day,German Unity Day_lower,German Unity Day_upper,Good Friday,Good Friday_lower,Good Friday_upper,Labor Day,Labor Day_lower,Labor Day_upper,New Year's Day,New Year's Day_lower,New Year's Day_upper,Second Day of Christmas,Second Day of Christmas_lower,Second Day of Christmas_upper,Whit Monday,Whit Monday_lower,Whit Monday_upper,additive_terms,additive_terms_lower,additive_terms_upper,holidays,holidays_lower,holidays_upper,weekly,weekly_lower,weekly_upper,yearly,yearly_lower,yearly_upper,multiplicative_terms,multiplicative_terms_lower,multiplicative_terms_upper,yhat
2013-02-19,6285854.939582665,5689484.0666837385,9088935.141405795,6285854.939582665,6285854.939582665,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1089577.3536816873,1089577.3536816873,1089577.3536816873,0.0,0.0,0.0,1166921.0304743107,1166921.0304743107,1166921.0304743107,-77343.67679262342,-77343.67679262342,-77343.67679262342,0.0,0.0,0.0,7375432.293264353
2013-02-20,6287402.341779939,5260082.73525423,8771146.165177993,6287402.341779939,6287402.341779939,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,721127.0886327861,721127.0886327861,721127.0886327861,0.0,0.0,0.0,808758.4293423138,808758.4293423138,808758.4293423138,-87631.34070952782,-87631.34070952782,-87631.34070952782,0.0,0.0,0.0,7008529.430412725
2013-02-21,6288949.743977213,5252408.172573146,8709846.552421108,6288949.743977213,6288949.743977213,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,658653.0424059745,658653.0424059745,658653.0424059745,0.0,0.0,0.0,756196.2841791459,756196.2841791459,756196.2841791459,-97543.24177317154,-97543.24177317154,-97543.24177317154,0.0,0.0,0.0,6947602.786383187
2013-02-22,6290497.146174488,5691452.280430265,9029481.36930185,6290497.146174488,6290497.146174488,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1064805.9138713283,1064805.9138713283,1064805.9138713283,0.0,0.0,0.0,1171784.1104376467,1171784.1104376467,1171784.1104376467,-106978.19656631828,-106978.19656631828,-106978.19656631828,0.0,0.0,0.0,7355303.060045816
2013-02-23,6292044.548371761,4432865.639873877,7846027.045623584,6292044.548371761,6292044.548371761,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-217728.73524861262,-217728.73524861262,-217728.73524861262,0.0,0.0,0.0,-101908.62196291139,-101908.62196291139,-101908.62196291139,-115820.1132857015,-115820.1132857015,-115820.1132857015,0.0,0.0,0.0,6074315.813123149
2013-02-24,6293591.950569035,-1659553.9158969342,1664982.0440312105,6293591.950569035,6293591.950569035,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-6325404.368272755,-6325404.368272755,-6325404.368272755,0.0,0.0,0.0,-6201468.928009259,-6201468.928009259,-6201468.928009259,-123935.44026349645,-123935.44026349645,-123935.44026349645,0.0,0.0,0.0,-31812.41770372074
2013-02-25,6295139.352766309,6888414.690298696,10188652.808580736,6295139.352766309,6295139.352766309,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2268545.9392213724,2268545.9392213724,2268545.9392213724,0.0,0.0,0.0,2399717.6955301743,2399717.6955301743,2399717.6955301743,-131171.75630880208,-131171.75630880208,-131171.75630880208,0.0,0.0,0.0,8563685.291987682
2013-02-26,6296686.754963582,5703715.258057263,8879685.046485761,6296686.754963582,6296686.754963582,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1029563.391284327,1029563.391284327,1029563.391284327,0.0,0.0,0.0,1166921.0304756728,1166921.0304756728,1166921.0304756728,-137357.6391913457,-137357.6391913457,-137357.6391913457,0.0,0.0,0.0,7326250.146247909
2013-02-27,6298234.157160857,5344308.3377049025,8641556.05841736,6298234.157160857,6298234.157160857,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,666454.5344700495,666454.5344700495,666454.5344700495,0.0,0.0,0.0,808758.4293558127,808758.4293558127,808758.4293558127,-142303.8948857633,-142303.8948857633,-142303.8948857633,0.0,0.0,0.0,6964688.691630906
2013-02-28,6299781.559358131,5174250.229026263,8699581.07485186,6299781.559358131,6299781.559358131,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,610390.1112977916,610390.1112977916,610390.1112977916,0.0,0.0,0.0,756196.2841695232,756196.2841695232,756196.2841695232,-145806.17287173157,-145806.17287173157,-145806.17287173157,0.0,0.0,0.0,6910171.670655923
2013-03-01,6301328.962299482,5444407.810489242,9081862.59747747,6301328.962299482,6301328.962299482,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1024135.1765469464,1024135.1765469464,1024135.1765469464,0.0,0.0,0.0,1171784.1104338134,1171784.1104338134,1171784.1104338134,-147648.93388686675,-147648.93388686675,-147648.93388686675,0.0,0.0,0.0,7325464.138846428
2013-03-02,6302876.365240833,4392812.1597722005,7713616.919840331,6302876.365240833,6302876.365240833,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-249519.30012330864,-249519.30012330864,-249519.30012330864,0.0,0.0,0.0,-101908.6219628084,-101908.6219628084,-101908.6219628084,-147610.67816050045,-147610.67816050045,-147610.67816050045,0.0,0.0,0.0,6053357.065117524
2013-03-03,6304423.768182184,-1717763.0044793547,1665130.6922409337,6304423.768182184,6304423.768182184,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-6346939.214418269,-6346939.214418269,-6346939.214418269,0.0,0.0,0.0,-6201468.928008519,-6201468.928008519,-6201468.928008519,-145470.2864097496,-145470.2864097496,-145470.2864097496,0.0,0.0,0.0,-42515.44623608515
2013-03-04,6305971.171123535,6913907.023512013,10104508.279512092,6305971.171123535,6305971.171123535,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2258703.420763357,2258703.420763357,2258703.420763357,0.0,0.0,0.0,2399717.695528771,2399717.695528771,2399717.695528771,-141014.27476541442,-141014.27476541442,-141014.27476541442,0.0,0.0,0.0,8564674.591886893
2013-03-05,6307518.574064885,5710929.5265588,8976915.007484132,6307518.574064885,6307518.574064885,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1032876.310305968,1032876.310305968,1032876.310305968,0.0,0.0,0.0,1166921.030477035,1166921.030477035,1166921.030477035,-134044.72017106708,-134044.72017106708,-134044.72017106708,0.0,0.0,0.0,7340394.884370853
2013-03-06,6309065.977006237,5251655.13167093,8715630.296377905,6309065.977006237,6309065.977006237,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,684370.853007135,684370.853007135,684370.853007135,0.0,0.0,0.0,808758.4293371043,808758.4293371043,808758.4293371043,-124387.57632996938,-124387.57632996938,-124387.57632996938,0.0,0.0,0.0,6993436.830013372
2013-03-07,6310613.379947588,5318862.388899309,8756279.854923593,6310613.379947588,6310613.379947588,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,644295.2108311675,644295.2108311675,644295.2108311675,0.0,0.0,0.0,756196.2841544054,756196.2841544054,756196.2841544054,-111901.07332323786,-111901.07332323786,-111901.07332323786,0.0,0.0,0.0,6954908.590778755
2013-03-08,6312160.782888939,5611962.098494803,9086414.058577761,6312160.782888939,6312160.782888939,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1075300.2327495054,1075300.2327495054,1075300.2327495054,0.0,0.0,0.0,1171784.1104454312,1171784.1104454312,1171784.1104454312,-96483.8776959257,-96483.8776959257,-96483.8776959257,0.0,0.0,0.0,7387461.015638445
2013-03-09,6313708.1858302895,4487552.619108028,7893599.848013389,6313708.1858302895,6313708.1858302895,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-179991.30674178706,-179991.30674178706,-179991.30674178706,0.0,0.0,0.0,-101908.62194551385,-101908.62194551385,-101908.62194551385,-78082.68479627323,-78082.68479627323,-78082.68479627323,0.0,0.0,0.0,6133716.879088502
2013-03-10,6315255.588771641,-1658671.1133902324,1698408.4152573529,6315255.588771641,6315255.588771641,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-6258167.849843596,-6258167.849843596,-6258167.849843596,0.0,0.0,0.0,-6201468.92800541,-6201468.92800541,-6201468.92800541,-56698.921838185124,-56698.921838185124,-56698.921838185124,0.0,0.0,0.0,57087.738928045146
2013-03-11,6316802.991712992,6959772.5858023185,10460211.687939653,6316802.991712992,6316802.991712992,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2367323.4370537386,2367323.4370537386,2367323.4370537386,0.0,0.0,0.0,2399717.695536018,2399717.695536018,2399717.695536018,-32394.258482278798,-32394.258482278798,-32394.258482278798,0.0,0.0,0.0,8684126.428766731
2013-03-12,6318350.394654343,5700514.254488434,9093048.809178082,6318350.394654343,6318350.394654343,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1161626.3792093752,1161626.3792093752,1161626.3792093752,0.0,0.0,0.0,1166921.0304783974,1166921.0304783974,1166921.0304783974,-5294.651269022486,-5294.651269022486,-5294.651269022486,0.0,0.0,0.0,7479976.773863718
2013-03-13,6319897.797595695,5521988.703076607,8856462.801569024,6319897.797595695,6319897.797595695,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,833165.7411507746,833165.7411507746,833165.7411507746,0.0,0.0,0.0,808758.4293506034,808758.4293506034,808758.4293506034,24407.311800171265,24407.311800171265,24407.311800171265,0.0,0.0,0.0,7153063.53874647
2013-03-14,6321445.200537045,5487785.110433825,8861959.462680332,6321445.200537045,6321445.200537045,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,812648.2352022233,812648.2352022233,812648.2352022233,0.0,0.0,0.0,756196.2841598252,756196.2841598252,756196.2841598252,56451.95104239806,56451.95104239806,56451.95104239806,0.0,0.0,0.0,7134093.435739268
2013-03-15,6322992.603478396,5945285.916717615,9211378.192458991,6322992.603478396,6322992.603478396,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1262298.1571923657,1262298.1571923657,1262298.1571923657,0.0,0.0,0.0,1171784.1104284797,1171784.1104284797,1171784.1104284797,90514.04676388651,90514.04676388651,90514.04676388651,0.0,0.0,0.0,7585290.7606707625
2013-03-16,6324540.006419747,4640289.228412243,8029492.772897216,6324540.006419747,6324540.006419747,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24297.845435027877,24297.845435027877,24297.845435027877,0.0,0.0,0.0,-101908.62194740138,-101908.62194740138,-101908.62194740138,126206.46738242923,126206.46738242923,126206.46738242923,0.0,0.0,0.0,6348837.851854775
2013-03-17,6326087.409361098,-1421444.2005179205,2006610.3976873332,6326087.409361098,6326087.409361098,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-6038383.05645664,-6038383.05645664,-6038383.05645664,0.0,0.0,0.0,-6201468.928007043,-6201468.928007043,-6201468.928007043,163085.87155040176,163085.87155040176,163085.87155040176,0.0,0.0,0.0,287704.3529044576
2013-03-18,6327634.812302449,7190222.094096234,10784784.051656349,6327634.812302449,6327634.812302449,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2600378.1084707314,2600378.1084707314,2600378.1084707314,0.0,0.0,0.0,2399717.695532507,2399717.695532507,2399717.695532507,200660.41293822465,200660.41293822465,200660.41293822465,0.0,0.0,0.0,8928012.92077318
2013-03-19,6329182.215243801,6109241.239319133,9397456.27033878,6329182.215243801,6329182.215243801,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1405320.3382611382,1405320.3382611382,1405320.3382611382,0.0,0.0,0.0,1166921.0304722167,1166921.0304722167,1166921.0304722167,238399.30778892158,238399.30778892158,238399.30778892158,0.0,0.0,0.0,7734502.553504938
2013-03-20,6330729.618185151,5704253.460224694,9174816.518332347,6330729.618185151,6330729.618185151,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1084502.4887477895,1084502.4887477895,1084502.4887477895,0.0,0.0,0.0,808758.429345882,808758.429345882,808758.429345882,275744.05940190755,275744.05940190755,275744.05940190755,0.0,0.0,0.0,7415232.106932941
2013-03-21,6332277.021126502,5616607.123260453,9066694.908763742,6332277.021126502,6332277.021126502,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1068317.35671056,1068317.35671056,1068317.35671056,0.0,0.0,0.0,756196.2841502024,756196.2841502024,756196.2841502024,312121.0725603576,312121.0725603576,312121.0725603576,0.0,0.0,0.0,7400594.377837062
2013-03-22,6333824.424067854,6260002.50280886,9587458.161638677,6333824.424067854,6333824.424067854,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1518739.4470884206,1518739.4470884206,1518739.4470884206,0.0,0.0,0.0,1171784.1104377648,1171784.1104377648,1171784.1104377648,346955.33665065595,346955.33665065595,346955.33665065595,0.0,0.0,0.0,7852563.871156274
2013-03-23,6335371.827009205,4934675.652076278,8338743.257097216,6335371.827009205,6335371.827009205,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,277776.1888091534,277776.1888091534,277776.1888091534,0.0,0.0,0.0,-101908.62193870255,-101908.62193870255,-101908.62193870255,379684.8107478562,379684.8107478562,379684.8107478562,0.0,0.0,0.0,6613148.015818358
2013-03-24,6336919.229950556,-1159240.0437216184,2232251.786216575,6336919.229950556,6336919.229950556,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-5791693.819127747,-5791693.819127747,-5791693.819127747,0.0,0.0,0.0,-6201468.928007455,-6201468.928007455,-6201468.928007455,409775.10887970665,409775.10887970665,409775.10887970665,0.0,0.0,0.0,545225.4108228087
2013-03-25,6338466.632891906,7439959.243563421,10985497.912054824,6338466.632891906,6338466.632891906,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2836451.755930071,2836451.755930071,2836451.755930071,0.0,0.0,0.0,2399717.6955354284,2399717.6955354284,2399717.6955354284,436734.06039464276,436734.06039464276,436734.06039464276,0.0,0.0,0.0,9174918.388821978
2013-03-26,6340014.035833258,6354713.54561452,9637248.79587203,6340014.035833258,6340014.035833258,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1627046.740304576,1627046.740304576,1627046.740304576,0.0,0.0,0.0,1166921.0304863595,1166921.0304863595,1166921.0304863595,460125.7098182161,460125.7098182161,460125.7098182161,0.0,0.0,0.0,7967060.776137834
2013-03-27,6341561.438774608,5900268.858488327,9266297.186465455,6341561.438774608,6341561.438774608,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1288341.7527330972,1288341.7527330972,1288341.7527330972,0.0,0.0,0.0,808758.4293411605,808758.4293411605,808758.4293411605,479583.3233919364,479583.3233919364,479583.3233919364,0.0,0.0,0.0,7629903.1915077055
2013-03-28,6343108.841715961,5920309.1612232365,9295372.000516152,6343108.841715961,6343108.841715961,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1251017.270012263,1251017.270012263,1251017.270012263,0.0,0.0,0.0,756196.2841706647,756196.2841706647,756196.2841706647,494820.9858415982,494820.9858415982,494820.9858415982,0.0,0.0,0.0,7594126.111728224
2013-03-29,6344656.244499805,-1368704.7038693305,1804878.5836784728,6344656.244499805,6344656.244499805,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-7804649.6621119995,-7804649.6621119995,-7804649.6621119995,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-6127222.151078715,-6127222.151078715,-6127222.151078715,-7804649.6621119995,-7804649.6621119995,-7804649.6621119995,1171784.110449382,1171784.110449382,1171784.110449382,505643.4005839034,505643.4005839034,505643.4005839034,0.0,0.0,0.0,217434.0934210904
2013-03-30,6346203.64728365,5006965.275355857,8378932.188053146,6346203.64728365,6346203.64728365,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,410044.9269510621,410044.9269510621,410044.9269510621,0.0,0.0,0.0,-101908.62194918634,-101908.62194918634,-101908.62194918634,511953.5489002482,511953.5489002482,511953.5489002482,0.0,0.0,0.0,6756248.574234712
2013-03-31,6347751.050067496,-1078269.8736601784,2341159.665730894,6347751.050067496,6347751.050067496,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-5687711.010473154,-5687711.010473154,-5687711.010473154,0.0,0.0,0.0,-6201468.928006714,-6201468.928006714,-6201468.928006714,513757.91753356095,513757.91753356095,513757.91753356095,0.0,0.0,0.0,660040.039594342
2013-04-01,6349298.452851341,-1448146.9015861514,1968870.0617564106,6349298.452851341,6349298.452851341,0.0,0.0,0.0,0.0,0.0,0.0,-9017286.963680001,-9017286.963680001,-9017286.963680001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-6106400.199881405,-6106400.199881405,-6106400.199881405,-9017286.963680001,-9017286.963680001,-9017286.963680001,2399717.6955426736,2399717.6955426736,2399717.6955426736,511169.0682559222,511169.0682559222,511169.0682559222,0.0,0.0,0.0,242898.25296993647
2013-04-02,6350845.855635186,6330402.909259324,9773923.785898907,6350845.855635186,6350845.855635186,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1671326.425937891,1671326.425937891,1671326.425937891,0.0,0.0,0.0,1166921.0304775597,1166921.0304775597,1166921.0304775597,504405.39546033123,504405.39546033123,504405.39546033123,0.0,0.0,0.0,8022172.281573077
2013-04-03,6352393.258419031,6016686.38094669,9479812.10166914,6352393.258419031,6352393.258419031,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1302546.4260135358,1302546.4260135358,1302546.4260135358,0.0,0.0,0.0,808758.4293406724,808758.4293406724,808758.4293406724,493787.9966728633,493787.9966728633,493787.9966728633,0.0,0.0,0.0,7654939.684432567
2013-04-04,6353940.661202877,5858486.020129059,9281780.716950117,6353940.661202877,6353940.661202877,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1235930.9479503552,1235930.9479503552,1235930.9479503552,0.0,0.0,0.0,756196.2841555469,756196.2841555469,756196.2841555469,479734.66379480826,479734.66379480826,479734.66379480826,0.0,0.0,0.0,7589871.609153232
2013-04-05,6355488.063986721,6237997.429524849,9648060.03201464,6355488.063986721,6355488.063986721,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1634535.1978613364,1634535.1978613364,1634535.1978613364,0.0,0.0,0.0,1171784.110445549,1171784.110445549,1171784.110445549,462751.08741578733,462751.08741578733,462751.08741578733,0.0,0.0,0.0,7990023.261848058
2013-04-06,6357035.466770566,4928058.5455804495,8427333.5164482,6357035.466770566,6357035.466770566,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,341510.82821512636,341510.82821512636,341510.82821512636,0.0,0.0,0.0,-101908.62195107366,-101908.62195107366,-101908.62195107366,443419.4501661999,443419.4501661999,443419.4501661999,0.0,0.0,0.0,6698546.294985692
2013-04-07,6358582.869554412,-1148506.9181841495,2253244.8907740675,6358582.869554412,6358582.869554412,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-5779084.262755182,-5779084.262755182,-5779084.262755182,0.0,0.0,0.0,-6201468.928005976,-6201468.928005976,-6201468.928005976,422384.6652507949,422384.6652507949,422384.6652507949,0.0,0.0,0.0,579498.60679923
2013-04-08,6360130.272338257,7459612.776626885,10882274.264896592,6360130.272338257,6360130.272338257,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2800056.2860984043,2800056.2860984043,2800056.2860984043,0.0,0.0,0.0,2399717.695541272,2399717.695541272,2399717.695541272,400338.5905571332,400338.5905571332,400338.5905571332,0.0,0.0,0.0,9160186.558436662
2013-04-09,6361677.675122103,6264964.082400504,9543042.29823657,6361677.675122103,6361677.675122103,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1544923.6452208022,1544923.6452208022,1544923.6452208022,0.0,0.0,0.0,1166921.030491703,1166921.030491703,1166921.030491703,378002.6147290991,378002.6147290991,378002.6147290991,0.0,0.0,0.0,7906601.320342905
2013-04-10,6363225.077905947,5829974.813802567,9305506.188253574,6363225.077905947,6363225.077905947,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1164867.4965686318,1164867.4965686318,1164867.4965686318,0.0,0.0,0.0,808758.4293499384,808758.4293499384,808758.4293499384,356109.06721869344,356109.06721869344,356109.06721869344,0.0,0.0,0.0,7528092.574474579
